sn1,sn2,sn3,sn4,sn5,sn6,sn7,sn8
GOUPIL-41811,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41812,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41813,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41814,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41815,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41816,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41817,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41818,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41819,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41820,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41821,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41822,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41823,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41825,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41828,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41832,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41833,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41834,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41835,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41836,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41837,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41838,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41839,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41840,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41841,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41842,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41843,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41844,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41845,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41846,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41847,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41848,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41849,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41850,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41851,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41852,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41853,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41854,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41855,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41856,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41857,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41858,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41859,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41860,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41861,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41862,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41863,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41864,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41865,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41866,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41867,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41868,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41869,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41870,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41871,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41872,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41873,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41874,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41875,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41876,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41877,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41878,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41879,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41880,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41881,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41882,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41883,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41884,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41885,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41886,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41887,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41888,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41889,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41890,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41891,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41892,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41893,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41894,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41895,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41896,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41897,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41898,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41899,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41900,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41901,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41902,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41903,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41904,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41905,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41907,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41908,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41909,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41910,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41911,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41912,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41913,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41914,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41915,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41916,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41917,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41918,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41919,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41920,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41921,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41922,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41923,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41924,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41925,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41926,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41927,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41928,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41929,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41930,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41931,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41932,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41933,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41934,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41935,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41936,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41937,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41938,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41939,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41940,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41941,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41942,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41943,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41944,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41945,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41946,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41947,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41948,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41949,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41950,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41951,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41952,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41953,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41954,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41955,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41956,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41957,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41958,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41959,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41960,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41961,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41962,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41963,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41964,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41965,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41966,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41967,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41968,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41969,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41970,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41971,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41972,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41973,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41974,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41975,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41976,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41977,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41978,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41979,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41980,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41981,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41982,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41983,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41984,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41985,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41986,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41987,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41988,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41989,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41990,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41991,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41992,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41993,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41994,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41995,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41996,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41997,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41998,NA,NA,NA,NA,NA,NA,NA
GOUPIL-41999,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42000,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42001,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42002,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42003,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42004,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42005,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42006,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42007,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42008,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42009,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42010,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42011,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42012,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42013,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42014,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42015,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42016,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42017,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42018,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42019,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42020,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42021,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42022,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42023,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42024,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42025,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42026,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42027,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42028,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42029,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42030,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42031,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42032,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42033,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42034,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42035,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42036,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42037,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42038,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42039,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42040,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42041,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42042,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42043,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42044,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42045,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42046,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42047,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42048,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42049,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42050,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42051,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42052,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42053,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42054,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42055,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42056,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42057,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42058,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42059,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42060,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42061,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42062,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42063,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42064,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42065,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42066,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42067,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42068,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42069,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42070,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42071,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42072,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42073,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42074,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42075,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42076,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42077,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42078,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42079,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42080,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42081,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42082,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42083,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42084,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42085,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42086,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42087,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42088,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42089,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42090,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42091,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42092,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42093,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42094,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42095,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42096,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42097,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42098,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42099,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42100,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42101,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42102,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42103,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42104,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42105,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42106,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42107,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42108,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42109,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42110,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42111,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42112,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42113,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42114,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42115,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42116,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42117,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42118,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42119,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42120,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42121,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42122,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42123,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42124,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42125,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42126,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42127,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42128,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42129,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42130,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42131,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42132,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42133,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42134,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42135,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42136,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42137,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42138,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42139,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42140,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42141,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42142,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42143,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42144,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42145,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42146,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42147,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42148,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42149,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42150,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42151,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42152,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42153,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42154,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42155,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42156,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42157,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42158,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42159,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42160,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42161,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42162,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42163,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42164,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42165,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42166,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42167,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42168,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42169,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42170,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42171,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42172,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42173,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42174,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42175,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42176,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42177,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42178,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42179,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42180,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42181,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42182,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42183,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42184,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42185,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42186,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42187,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42188,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42189,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42190,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42191,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42192,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42193,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42194,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42195,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42196,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42197,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42198,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42199,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42200,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42201,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42202,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42203,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42204,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42205,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42206,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42207,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42208,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42209,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42210,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42211,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42212,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42213,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42214,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42215,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42216,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42217,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42218,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42219,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42220,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42221,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42222,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42223,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42224,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42225,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42226,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42227,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42228,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42229,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42230,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42231,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42232,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42233,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42234,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42235,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42236,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42237,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42238,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42239,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42240,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42241,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42242,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42243,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42244,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42245,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42246,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42247,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42248,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42249,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42250,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42251,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42252,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42253,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42254,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42255,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42256,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42257,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42258,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42259,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42260,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42261,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42262,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42263,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42264,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42265,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42266,NA,NA,NA,NA,NA,NA,NA
GOUPIL-42267,NA,NA,NA,NA,NA,NA,NA
